Average_Borrow_APY_stable,Average_Borrow_APY_stable_pct,Average_Borrow_APY_variable,Average_Borrow_APY_variable_pct,Average_Supply_APY,Average_Supply_APY_pct,Borrow_Supply_ratio,Borrow_Supply_ratio_pct,cum_borrow,cum_return,day,symbol
0.0,0.0,0.0466137665405534,4.661376654055342,0.02999389363808258,2.9993893638082594,1.554108549660553,155.4108549660553,0.08102823852340447,0.06073686412282252,2025-05-04 00:00:00.000 UTC,USDC
0.0,0.0,0.04609974667236995,4.6099746672369974,0.029327656045293877,2.9327656045293913,1.571886501982058,157.1886501982058,0.08090052957397831,0.06065468907175928,2025-05-03 00:00:00.000 UTC,USDC
0.0,0.0,0.04614113369904199,4.61411336990421,0.029381875424407743,2.9381875424407724,1.570394436452896,157.0394436452896,0.0807742288981636,0.06057433932916943,2025-05-02 00:00:00.000 UTC,USDC
0.0,0.0,0.04533646228762951,4.533646228762948,0.02836793095996512,2.8367930959965095,1.5981589334665123,159.81589334665122,0.08064781483323472,0.060493841040335436,2025-05-01 00:00:00.000 UTC,USDC
0.0,0.0,0.04524192877776692,4.524192877776691,0.028246979333702543,2.8246979333702544,1.6016554635202023,160.16554635202021,0.08052360534751518,0.06041612068154101,2025-04-30 00:00:00.000 UTC,USDC
0.0,0.0,0.045244175940336036,4.524417594033591,0.02824947482838083,2.8249474828380854,1.6015935239575316,160.15935239575316,0.08039965485771308,0.060338731697065114,2025-04-29 00:00:00.000 UTC,USDC
0.0,0.0,0.045234104055100414,4.52341040551004,0.028238129021323655,2.8238129021323726,1.6018803519504592,160.18803519504593,0.0802756982113012,0.060261335875617494,2025-04-28 00:00:00.000 UTC,USDC
0.0,0.0,0.04522907475887209,4.522907475887213,0.028231498085855088,2.823149808585503,1.6020784522778602,160.207845227786,0.08015176915909546,0.060183971138572774,2025-04-27 00:00:00.000 UTC,USDC
0.0,0.0,0.042209309394043076,4.220930939404301,0.02461772477339667,2.4617724773396716,1.7145901898967075,171.45901898967077,0.08002785388578348,0.06010662456847454,2025-04-26 00:00:00.000 UTC,USDC
0.0,0.0,0.03995432435090228,3.995432435090228,0.022033618232048816,2.203361823204883,1.8133346929278755,181.33346929278756,0.07991221194223816,0.06003917874717757,2025-04-25 00:00:00.000 UTC,USDC
