avg_aave_deposit_apy,avg_aave_deposit_apy_percent,avg_aave_stable_borrow_apy,avg_aave_stable_borrow_apy_percent,avg_aave_variable_borrow_apy,avg_aave_variable_borrow_apy_percent,avg_compound_deposit_apy,avg_compound_deposit_apy_percent,avg_compound_stable_borrow_apy,avg_compound_stable_borrow_apy_percent,avg_compound_variable_borrow_apy,avg_compound_variable_borrow_apy_percent,avg_morpho_deposit_apy,avg_morpho_deposit_apy_percent,avg_morpho_stable_borrow_apy,avg_morpho_stable_borrow_apy_percent,avg_morpho_variable_borrow_apy,avg_morpho_variable_borrow_apy_percent,date,symbol
0.06807202608308713,6.807202608308713,0.10477870829226364,10.477870829226363,0.08601674926074548,8.601674926074548,0.07995783656737698,7.995783656737698,0.14818652129558532,14.818652129558533,0.17767866831789025,17.767866831789025,0.053379778936071286,5.337977893607128,0.05341741496153252,5.341741496153252,0.07884649078874649,7.884649078874649,2024-07-03 00:00:00.000 UTC,USDC
0.06921829171624481,6.9218291716244815,0.10481882061952837,10.481882061952836,0.08673877115151074,8.673877115151074,0.0646803969045524,6.468039690455241,0.13433320191373313,13.433320191373314,0.16444093114858116,16.444093114858116,0.04890419099583762,4.890419099583762,0.05734438353522233,5.734438353522233,0.07843512965321975,7.843512965321975,2024-07-01 00:00:00.000 UTC,USDC
0.06622475808860555,6.622475808860555,0.10471339650344302,10.471339650344301,0.08484113706197483,8.484113706197483,0.030321819091043256,3.0321819091043256,0.09383193343332413,9.383193343332414,0.12128445779382302,12.128445779382302,0.14513972315099022,14.513972315099021,0.14437605223142438,14.43760522314244,0.2050107512096301,20.501075120963012,2024-06-30 00:00:00.000 UTC,USDC
0.06603110309090648,6.603110309090648,0.10470660316707224,10.470660316707225,0.08471885700729982,8.471885700729983,0.014091554555637265,1.4091554555637265,0.06795401847071748,6.795401847071749,0.0912363037894961,9.12363037894961,0.164479273209566,16.4479273209566,0.16200380060258723,16.200380060258723,0.23200245690147006,23.200245690147007,2024-06-29 00:00:00.000 UTC,USDC
0.07123648998538894,7.1236489985388936,0.10488853304113878,10.488853304113878,0.08799359474049828,8.799359474049828,0.04104494619063925,4.104494619063925,0.09208389745804285,9.208389745804284,0.11414570710069878,11.414570710069878,0.11276728263723039,11.276728263723038,0.11113415525618671,11.11341552561867,0.15966884918856306,15.966884918856305,2024-06-26 00:00:00.000 UTC,USDC
0.0737847399174227,7.378473991742269,0.1050434314978479,10.50434314978479,0.08958834337270728,8.958834337270728,0.021560540904627334,2.1560540904627334,0.057710572657418434,5.7710572657418435,0.0733365817994871,7.33365817994871,0.08652639055437467,8.652639055437467,0.08519360142403748,8.519360142403748,0.12302422930556,12.302422930556,2024-06-24 00:00:00.000 UTC,USDC
0.07004943441049023,7.004943441049023,0.10496497677344602,10.496497677344601,0.08731150083344506,8.731150083344506,0.02552141318723411,2.552141318723411,0.059054051263524095,5.905405126352409,0.07354868055516595,7.354868055516595,0.09904473892911932,9.904473892911932,0.09780207980635593,9.780207980635593,0.14070882290763984,14.070882290763983,2024-06-23 00:00:00.000 UTC,USDC
0.06876267009659741,6.876267009659741,0.10480293495118831,10.480293495118831,0.08645282912138974,8.645282912138974,0.06916814371231328,6.916814371231328,0.1259874637555178,12.59874637555178,0.15054786305233683,15.054786305233684,0.12169589691637799,12.169589691637798,0.11990992647146725,11.990992647146726,0.17252331901250215,17.252331901250216,2024-06-19 00:00:00.000 UTC,USDC
0.07195756329224175,7.195756329224174,0.10491326429146088,10.491326429146088,0.08843875724629585,8.843875724629585,0.04576649797329502,4.576649797329502,0.13721498419794284,13.721498419794283,0.1767439918499032,17.67439918499032,0.11336155839799537,11.336155839799538,0.11162556540441183,11.162556540441184,0.16071518225042214,16.071518225042215,2024-06-17 00:00:00.000 UTC,USDC
0.0724755132755734,7.24755132755734,0.10493093363693769,10.493093363693768,0.08875680546487864,8.875680546487864,0.088384386338622,8.8384386338622,0.15377748177106113,15.377748177106113,0.1820439329333502,18.20439329333502,0.10959756840922336,10.959756840922335,0.108135651897615,10.8135651897615,0.15555527653790688,15.555527653790687,2024-06-16 00:00:00.000 UTC,USDC
