date,timestamp,symbol,address,supply APR,borrow APR,supplied,borrowed,liquidityIndex,variableBorrowIndex,price
2025-09-11T00:00:00.000Z,1757548800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.819476012773441,6.1509390213733495,5852142249.638162,5095102691.114707,1.143880426818414344104352877,1.191578224835126222333435634,0.99985
2025-09-10T00:00:00.000Z,1757462400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.680885255173708,6.0618544952143525,5776567974.229471,4956395519.927218,1.143731567991225092825725173,1.191378908989394454659668066,0.99976288
2025-09-09T00:00:00.000Z,1757376000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.407059437153746,5.881877345409019,5979252686.744044,4977909190.860795,1.143588985202980472398662382,1.191183721037295770392438344,0.99992206
2025-09-08T00:00:00.000Z,1757289600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.30784869068242,5.81529472874919,6004244490.504512,4942064161.03743,1.143452543512471654564513094,1.190993026468482933176080501,0.99985724
2025-09-07T00:00:00.000Z,1757203200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.313334946368009,5.818996581417576,6005827709.724638,4946642953.259439,1.143317575731110815682079488,1.190803234077699346915314579,0.99986539
2025-09-06T00:00:00.000Z,1757116800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.310415652561307,5.8170270803046344,6010895070.173152,4949076086.225128,1.143182921737594474202049419,1.190613655407117344193502382,0.99983264
2025-09-05T00:00:00.000Z,1757030400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.388931568129186,5.869767708855907,5939009798.38571,4934158615.326592,1.14304616082161526890407523,1.190422661424658494791151172,0.99982402
2025-09-04T00:00:00.000Z,1756944000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.192130655878109,5.736657411507342,6122545097.947044,4971475591.006079,1.142911554212500120316391162,1.190233348823506363986585354,0.99984
2025-09-03T00:00:00.000Z,1756857600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.067595682904516,5.650806016635568,6167450493.655822,4932928600.491686,1.142781786009501791043894217,1.190047366831437046486198572,0.99985962
2025-09-02T00:00:00.000Z,1756771200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.081727478244642,5.660613627925988,6142504621.165692,4921442504.727669,1.142654981347159468464681775,1.18986353481846753381937767,0.99986357
2025-09-01T00:00:00.000Z,1756684800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.00858672625225,5.609667911240387,6137598299.645742,4873193119.260551,1.142529177734638403884672981,1.189680472630538163576563868,0.99982739
2025-08-31T00:00:00.000Z,1756598400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.032432151520013,5.626327969705726,6105181720.089028,4861972522.43572,1.142403280584364620931598749,1.189497347589191172169760075,0.9999
2025-08-30T00:00:00.000Z,1756512000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.001420511195746,5.604651421381961,6141404666.308801,4871915224.385047,1.142276781296551186404433935,1.189313752964240632384893862,0.9998802
2025-08-29T00:00:00.000Z,1756425600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.124541665795016,5.690223928706444,6092144203.927858,4906564799.785411,1.142149925606198545955570425,1.189130001734683969551192551,0.9999
2025-08-28T00:00:00.000Z,1756339200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.256858111679582,5.7807754168469465,6095558165.798819,4987649946.314589,1.142018666555441884110675129,1.188942803991750377939241653,0.99986998
2025-08-27T00:00:00.000Z,1756252800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.373711939797665,5.859581486504882,6018666885.013528,4991806971.600873,1.141884755375941643757788635,1.188754212654717350829822983,0.99981907
2025-08-26T00:00:00.000Z,1756166400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.477031664883389,5.928387638771079,6103226207.900756,5121307647.107474,1.141745519430455043576919925,1.188561742006039844099821073,0.99986676
2025-08-25T00:00:00.000Z,1756080000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.759837026336197,6.112762910085133,5978712461.728394,5172778663.751965,1.141600466463737193902674947,1.188365176784386073533167828,0.99982
2025-08-24T00:00:00.000Z,1755993600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.632112355630712,6.03019078288648,5973231353.251692,5098368722.60965,1.141453683249798476945358662,1.188167750318402294669218535,0.99989434
2025-08-23T00:00:00.000Z,1755907200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.734368105408873,6.096386898327073,5832249570.868743,5032611950.152533,1.141305086590425775182276189,1.18796891156778798530696893,0.9999903
2025-08-22T00:00:00.000Z,1755820800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.6588122361686395,6.047545071372264,5759757466.852942,4930166683.568302,1.141155510382484466917369182,1.187769423212747543243949654,0.99989811
2025-08-21T00:00:00.000Z,1755734400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.608218378134519,6.0146178086443784,5670752181.411565,4827751817.720234,1.141012971120116111815574152,1.18757478398283316695106044,0.99986256
2025-08-20T00:00:00.000Z,1755648000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.552576054563047,5.978195522420096,5480688920.151997,4637627756.172075,1.140869899661474423002057807,1.187379749662788662409324691,0.9998
2025-08-19T00:00:00.000Z,1755561600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.725283195763896,6.0905348271723145,5268562741.073069,4541847918.93964,1.140725941278404003498204561,1.187184225008063958611046002,0.99990359
2025-08-18T00:00:00.000Z,1755475200,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.4843424820918605,5.933226076841301,5381402596.003498,4519234535.89302,1.140580469595498882464927233,1.186987563253374006320147211,0.99989
2025-08-17T00:00:00.000Z,1755388800,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.453330394759552,5.9126744627956604,5216784209.860399,4365930721.035026,1.140440429600914957387327628,1.186794781022411584423139394,0.99993424
2025-08-16T00:00:00.000Z,1755302400,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.341846817427567,5.838197178243254,5211571645.372516,4306570665.780624,1.140300840604885381776675647,1.186602210521941345416712523,0.99987341
2025-08-15T00:00:00.000Z,1755216000,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.3723270462478565,5.858653723437616,5122904317.772229,4248076972.432424,1.140165968068546836959525788,1.186413007028995356640255748,0.99985801
2025-08-14T00:00:00.000Z,1755129600,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4.535722720122095,5.4889519006415615,4626403486.183307,4247930697.086277,1.140021623635670692538207369,1.186222493652418769109237401,0.99979999
