account,amount,ledger,line,reference,token_address,token_amount,transaction,ts,wallet
32321008,118.26721513965302,P&L,2,0x4a59b73d27e3f51cdec20b2daaaf308f56acd38bcf1adc26a5cf9f7e8c086837,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,118.26721513965302,ACCRUAL-COMP-USDC-386,2024-05-06 23:44:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,119.59141069055187,P&L,2,0xc63aef3a167872f266f584d45887cd2eb21e462e49ed6c42c1a13a3887fb2d9b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,119.59141069055187,ACCRUAL-COMP-USDC-387,2024-05-07 23:50:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,108.00469962018697,P&L,2,0x10a30e76c7d69b65cfe32b0763065ee53a2bdbc381dacee1264070e7805db150,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,108.00469962018697,ACCRUAL-COMP-USDC-388,2024-05-08 21:36:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,125.05371733800959,P&L,2,0xd66759b62e52cd8e380db410229544115a3def83c864d0dc51891c7eca2bbfb2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,125.05371733800959,ACCRUAL-COMP-USDC-389,2024-05-09 22:47:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,120.584557353726,P&L,2,0x7c1f74496582b4b9431395b4d68f31c90c29134165c271e0d730f7a567257cc9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,120.584557353726,ACCRUAL-COMP-USDC-390,2024-05-10 23:04:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,121.82599068269366,P&L,2,0x871c3275c7f68b076a39b664f1c11e35017f4d7b4e8709fc9fe680c26d94e1f7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,121.82599068269366,ACCRUAL-COMP-USDC-391,2024-05-11 23:37:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,120.00522180020775,P&L,2,0x1ba2af38e29a8180202ac747f9fcecff53aa0bff99a9818fdce2b05dcdcfeb03,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,120.00522180020775,ACCRUAL-COMP-USDC-392,2024-05-12 23:47:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,117.99099109278586,P&L,2,0x290498da6be1388121e8a8edceb1310b015328f259bd36572d47a3346b670dc1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,117.99099109278586,ACCRUAL-COMP-USDC-393,2024-05-13 23:57:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
32321008,114.73606720057109,P&L,2,0xe0ac5a774e3763f227274701c9699b022ae44bbb52538aab4393989dc4154003,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,114.73606720057109,ACCRUAL-COMP-USDC-394,2024-05-14 23:28:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,30.135118861929566,P&L,1,0x1a0f065b2293b5113552dd968fab58c078322a5fb2520d82ab846327134fe0df,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,30.135118861929566,ACCRUAL-COMP-USDC-1,2023-04-19 18:17:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,149.14177089451968,P&L,1,0x66bafd92781557d89f5729d6b8b5630621ba87d8330f2aba0755a46a03970864,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,149.14177089451968,ACCRUAL-COMP-USDC-2,2023-04-20 21:51:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,232.96242009236178,P&L,1,0x8612a0e3aa4b664e2fa6ca43d4716f9c3379b63b32f7a33434a131247f25d992,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,232.96242009236178,ACCRUAL-COMP-USDC-3,2023-04-21 23:01:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,133.89755471043782,P&L,1,0xaf7b1e155284b04a2f28e679a9520c143c2de9137bfb8b886ea6ba5f508c1c44,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,133.89755471043782,ACCRUAL-COMP-USDC-4,2023-04-22 20:00:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,158.8903468922908,P&L,1,0xfaeda1e423ef663ae9a45edbd092f524267789900bb186fe4adf7e05eb3e4afa,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,158.8903468922908,ACCRUAL-COMP-USDC-5,2023-04-23 20:55:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,167.93029300062057,P&L,1,0x1aec5664d964fc5c4feedadf3094e159fb7f65f715bc1f3f8c35f3363c491e97,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,167.93029300062057,ACCRUAL-COMP-USDC-6,2023-04-24 23:14:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,152.08379923425423,P&L,1,0xfc1bc9f13b3d1a6f5e615924e4775214747dfb07eda449f10bf0abc7dd5f328f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,152.08379923425423,ACCRUAL-COMP-USDC-7,2023-04-25 23:05:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,149.21228694102007,P&L,1,0x01b55cc9205bee7913706e9ccb3183331d9459b0c31e857011cca1201cb5385b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,149.21228694102007,ACCRUAL-COMP-USDC-8,2023-04-26 22:28:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,156.97600536346803,P&L,1,0x96cefbfa38010161e4ea9b54ee0ddb7b53b9db6b6ce447d829577827f780495f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,156.97600536346803,ACCRUAL-COMP-USDC-9,2023-04-27 23:04:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,157.18870997778166,P&L,1,0x0fe21cfd253726d902882bec4ed2ab2680a94854980f77968e8c8de0a04ae67c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,157.18870997778166,ACCRUAL-COMP-USDC-10,2023-04-28 23:43:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,148.57417309807914,P&L,1,0xd54957c6fd7c2c37d05092ec1b4997040ba8d78dcb4978bb2dd0b3aa47b6ca20,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,148.57417309807914,ACCRUAL-COMP-USDC-11,2023-04-29 23:00:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,148.57417309807914,P&L,1,0x427b1452d3129bd2642256c01536dab70785b2af25f6acedc64758f9fbe1ed83,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,148.57417309807914,ACCRUAL-COMP-USDC-12,2023-04-30 22:17:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,127.41006397387174,P&L,1,0x16b8903b492a108d3937001786a8ee1c40d82e2ffd2882d7829145273292d0e3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,127.41006397387174,ACCRUAL-COMP-USDC-13,2023-05-01 18:16:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,158.4649376636635,P&L,1,0x6cc7a7d3705f34053d151d0e451e0f3a7cd2917254647181419d96834ee26adb,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,158.4649376636635,ACCRUAL-COMP-USDC-14,2023-05-02 19:06:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,169.95098683660018,P&L,1,0x81e8c32f3976604d10ac0d882c4367711b1fd3b3ce6913a69957772e28a4685a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,169.95098683660018,ACCRUAL-COMP-USDC-15,2023-05-03 21:44:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,160.9110407282704,P&L,1,0xf05dd1c04586dc2e8e60c08bdb11d4385ae536f4e8ecf345c46382d592ede7d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,160.9110407282704,ACCRUAL-COMP-USDC-16,2023-05-04 22:58:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,141.44856851857213,P&L,1,0xe87d16ae40bb071adbbcdd23e7719b59226cf1eb18a09e0879df5b313be61dd3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,141.44856851857213,ACCRUAL-COMP-USDC-17,2023-05-05 21:09:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,160.80468842111358,P&L,1,0xa93dd09c21e82de00396f33db2a74d681997e76be5dae6113d565952578989dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,160.80468842111358,ACCRUAL-COMP-USDC-18,2023-05-06 22:21:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,92.95191645506168,P&L,1,0xff24610facac6609df47293b934bd4ae8a6f00941fc5dfa406b90b9b1b35f3b7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,92.95191645506168,ACCRUAL-COMP-USDC-19,2023-05-07 12:56:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,181.43703600953685,P&L,1,0xca84a973a4582fdf6b1748976aa45b76644ac3d9d96aa4cb1857b7186535034d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,181.43703600953685,ACCRUAL-COMP-USDC-20,2023-05-08 17:22:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,152.47096844775277,P&L,1,0x09ff524321600df4fde6bedefd8e3f6d84c5aaf21fa7b841658933e92f9a285e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,152.47096844775277,ACCRUAL-COMP-USDC-21,2023-05-09 10:58:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,266.6435419773497,P&L,1,0x3b38af342694570d1c805c8fae4e2320d8f1f0e86728710e86508d6d30d4bbbc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,266.6435419773497,ACCRUAL-COMP-USDC-22,2023-05-10 17:43:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,244.8206829862495,P&L,1,0x7616f4ff50364ba9f57d41fce2de9442f65d0423cfbbabde40e53ab480a2eba3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,244.8206829862495,ACCRUAL-COMP-USDC-23,2023-05-11 21:57:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,212.8812668469572,P&L,1,0xd8de5e4a0ed31490c2a49d0e8965fb15204b7903ebc3600b2cf2dcd90244fda8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,212.8812668469572,ACCRUAL-COMP-USDC-24,2023-05-12 22:31:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,197.12834214477232,P&L,1,0xfa3fdcf874aa36140311b5672ca539a9ce703a57397eaeb13aabc68087cd7d8b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,197.12834214477232,ACCRUAL-COMP-USDC-25,2023-05-13 21:16:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,217.50597868613076,P&L,1,0x45c7254cda9d72dd07ef68f825fd131f30a434f5555edff9ab0ffbd8ae9888ea,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,217.50597868613076,ACCRUAL-COMP-USDC-26,2023-05-14 22:21:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,186.867262751606,P&L,1,0xfd6bd081375d57c4d63047df4ed8ee8a3bc5ed2853433cfc295adfcab66296df,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,186.867262751606,ACCRUAL-COMP-USDC-27,2023-05-15 19:55:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,232.96985889836728,P&L,1,0xf45a1096b56d3e3bfb75645db6445f31ed36353b1985f9e58c51fd22db47033d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,232.96985889836728,ACCRUAL-COMP-USDC-28,2023-05-16 22:47:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,176.75070560341388,P&L,1,0x990cd6e32de260740df38756079a420eedbbeb3c30ead55ae6f86cb1a5dfed57,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,176.75070560341388,ACCRUAL-COMP-USDC-29,2023-05-17 19:10:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,239.90692665712763,P&L,1,0x67ceb36255ccd6a45ee5922261b55f1a5b41c5859d3a0a0aa3f87ece06183d28,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,239.90692665712763,ACCRUAL-COMP-USDC-30,2023-05-18 22:51:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,214.03744480675059,P&L,1,0xb4d4fa7f5ef761dadb4f7f1622a4e1eeaf0cead249ba2eb685f894a704a5ee98,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,214.03744480675059,ACCRUAL-COMP-USDC-31,2023-05-19 23:32:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,178.19592805315563,P&L,1,0x75907cbda5f3702952ed1d81a57a408eddc838cf5cdbdf2a63a9d30ddc812ecd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,178.19592805315563,ACCRUAL-COMP-USDC-32,2023-05-20 20:05:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,234.1260368581607,P&L,1,0x1577484474b5b0f63f24aa4add9c9cf0e9bd534f00ca603c9a3ed67f461c50d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,234.1260368581607,ACCRUAL-COMP-USDC-33,2023-05-21 23:06:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,134.5502100709553,P&L,1,0x086e2e7bd9d1e1b5844f3143890be2b18d08302bae5f0709325c5e77c1dbf548,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,134.5502100709553,ACCRUAL-COMP-USDC-34,2023-05-22 14:37:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,286.44308953881136,P&L,1,0x3e003d52ce1356706be153c2f54856cfde3544cdbc5caadf88a626f62d820209,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,286.44308953881136,ACCRUAL-COMP-USDC-35,2023-05-23 23:40:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,147.41764783976353,P&L,1,0xa377cbd8b49f6222a659dbd4a3c54fb1891af22f3c096be37ae3f1d74aeacdb1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,147.41764783976353,ACCRUAL-COMP-USDC-36,2023-05-24 22:52:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,142.75789460344916,P&L,1,0xec9236ebfc3ae08e60c7d55c51de342e397c5a7f44e58b118045a28124887fb4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,142.75789460344916,ACCRUAL-COMP-USDC-37,2023-05-25 21:21:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,155.14860207273964,P&L,1,0x1d3dbb466066903294b3c335cdae7ebad859b04af13f77eedc58b56396e3a6dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,155.14860207273964,ACCRUAL-COMP-USDC-38,2023-05-26 21:46:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,164.8917224759424,P&L,1,0xbde935af5071baad3892d488eb092fceb2f42da7059f52a18337b674691ba64e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,164.8917224759424,ACCRUAL-COMP-USDC-39,2023-05-27 23:43:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,148.4766826661986,P&L,1,0x6d3965d25431cd7846086000071bb08a72e3f4af36e247700cf9e95f37fd7f92,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,148.4766826661986,ACCRUAL-COMP-USDC-40,2023-05-28 23:06:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,96.58397617087955,P&L,1,0xeefb08249e9d04815ebf25989b648bf96ac4020b2715f903c12669034752fd5b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,96.58397617087955,ACCRUAL-COMP-USDC-41,2023-05-29 14:18:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,195.90925463233967,P&L,1,0xc21ff0d75cfb4f8786467d28548d4d5742419b9321b08efcebd62c0d8bc6ef8d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,195.90925463233967,ACCRUAL-COMP-USDC-42,2023-05-30 20:18:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,165.43448168953125,P&L,1,0xfe14da2451c3a328ff620a742a7bdf251912ffa23c82ae622738a0323b71f008,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,165.43448168953125,ACCRUAL-COMP-USDC-43,2023-05-31 21:39:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,150.5236106425143,P&L,1,0x516f1cf3f0fea2d7c5942e671a88d6604919ca9d1e685b77dfe04305e7823fe8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,150.5236106425143,ACCRUAL-COMP-USDC-44,2023-06-01 20:42:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,175.66529832033123,P&L,1,0x96286333e272ef44c7f23d546106d1f977fcd43714f3a511ecd49e468c6e58ec,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,175.66529832033123,ACCRUAL-COMP-USDC-45,2023-06-02 23:37:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,112.21246751441232,P&L,1,0x1896fe62ee5236e411c1c3b495534a5961d9219a03f2e5eeafc4ae8e38cad1d5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,112.21246751441232,ACCRUAL-COMP-USDC-46,2023-06-03 16:49:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,200.26279362416943,P&L,1,0x40524e60030beacc45711c9706770ee6e58f89f721e796cfa0f199adf0e4dacf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,200.26279362416943,ACCRUAL-COMP-USDC-47,2023-06-04 23:29:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,157.92462692862492,P&L,1,0xf5a70ca67791712717d8939cfa60c5d45730405b495349e3837bbdfba362d1ad,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,157.92462692862492,ACCRUAL-COMP-USDC-48,2023-06-05 23:41:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,153.24457251240793,P&L,1,0x067e579e663761e552a393097f743db0b4d611b5bef8216aa4929bdd760f5933,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,153.24457251240793,ACCRUAL-COMP-USDC-49,2023-06-06 23:09:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,86.63542593741242,P&L,1,0xff12b9040045b4d1e91db2eb73827d37a072b7880e080942661e2ebc9ff04d7b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,86.63542593741242,ACCRUAL-COMP-USDC-50,2023-06-07 12:25:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,62.02847276738185,P&L,1,0x8ecde6682f7a936572ab58311bfda37342744b11d8ddae1ea73424a1e6e6b044,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,62.02847276738185,ACCRUAL-COMP-USDC-51,2023-06-07 21:57:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,166.13220328606465,P&L,1,0x722c7bba69ad1947c7aa2cbc2c2b46c6ee32c14a19d3874e32f8a62af9e68199,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,166.13220328606465,ACCRUAL-COMP-USDC-52,2023-06-08 23:30:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,125.35824216624724,P&L,1,0x2b100231e5670c39af558784f4165f6316ebb9be182eed4dab9dea2d8fb1d70b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,125.35824216624724,ACCRUAL-COMP-USDC-53,2023-06-09 18:46:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,202.29174820897586,P&L,1,0x9a910284c82148a90e407e7dd3cc8fadc2744d4094674a198f10c5be7f85b12b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,202.29174820897586,ACCRUAL-COMP-USDC-54,2023-06-10 21:04:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,200.4970178699862,P&L,1,0xbbf134fabcd981cff41dcee33ec5ea69319333ab1285fdeaf3e7a9e7e23c9fa2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,200.4970178699862,ACCRUAL-COMP-USDC-55,2023-06-11 23:08:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,186.7801502791368,P&L,1,0xfa04ece82738fab51b3daaca2cd292378eaa66884dd988331549f123fb038b5c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,186.7801502791368,ACCRUAL-COMP-USDC-56,2023-06-12 23:26:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,170.37118717980286,P&L,1,0xfb5d7c8abd83149388515bce346d8f8abe9a8410dd51e631cc9652025eb3ea1f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,170.37118717980286,ACCRUAL-COMP-USDC-57,2023-06-13 21:35:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,186.79583097983823,P&L,1,0x343584e5a126927590b52d8c8d4e087c4401e1b0b33430359ca0c5d7ce713439,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,186.79583097983823,ACCRUAL-COMP-USDC-58,2023-06-14 23:10:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,178.2774543227772,P&L,1,0xc1be451c6f126cd5832b660d759ea263624d9d915125f3e9af409997285b4ba3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,178.2774543227772,ACCRUAL-COMP-USDC-59,2023-06-15 23:35:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,168.42047561960658,P&L,1,0xac02b6778148c7324e10df2bf7ae5ebb42f072e5087732d23a1faa59767ddd81,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,168.42047561960658,ACCRUAL-COMP-USDC-60,2023-06-16 22:40:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,139.21461279539733,P&L,1,0x9d22c8f372237a017a9f55b77e9a239cbbe3d08ba338237fa69c18293fb3581d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,139.21461279539733,ACCRUAL-COMP-USDC-61,2023-06-17 17:44:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,199.20832268012714,P&L,1,0xa2425680b811d2e74dba174829c13fe3cb1584f831e3f90c9fa500f387d033b5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,199.20832268012714,ACCRUAL-COMP-USDC-62,2023-06-18 21:01:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,186.5524487896365,P&L,1,0x64470843e417d310ed54b341423fddebe6f93f34b9b0ccd9be8b7190b1a79171,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,186.5524487896365,ACCRUAL-COMP-USDC-63,2023-06-19 22:35:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,181.319731700299,P&L,1,0xa55ec1c2985eead2559e29e9d567ee2d86bb6c656277e81198ce618810d90201,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,181.319731700299,ACCRUAL-COMP-USDC-64,2023-06-20 23:25:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,178.64252760807983,P&L,1,0x05c9d1a2c472c8854734c2d89bec9299ef1f9480ddc11250c9a8e1f0f07f94df,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,178.64252760807983,ACCRUAL-COMP-USDC-65,2023-06-21 23:54:35.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,174.87010365995278,P&L,1,0x924a599f3e8ac4c9413a966c33d55899be83ed0b85d90cacec2a383185c0cce3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,174.87010365995278,ACCRUAL-COMP-USDC-66,2023-06-22 23:52:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,183.87261207135936,P&L,1,0xf84d4772d2b62eee5af8f449b645c9a1de47ba717fbb046722bd7fb3b1610db3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,183.87261207135936,ACCRUAL-COMP-USDC-67,2023-06-23 23:09:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,191.63816977516052,P&L,1,0xe835b9e068e2391adf0c6b81ce5d5b431ddb9d0ed8f34ec52679b8421d9f81bc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,191.63816977516052,ACCRUAL-COMP-USDC-68,2023-06-24 23:26:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,192.55950712984878,P&L,1,0xb94629850a76bebe325a2f63e92fc7e29dcb9e6b7757c889ac64a61adc1b7bf5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,192.55950712984878,ACCRUAL-COMP-USDC-69,2023-06-25 23:49:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,173.7379011697884,P&L,1,0x0355eeca469768dd0fa14afb429398d7f8310310fbfdfcac50776885d9b82b24,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,173.7379011697884,ACCRUAL-COMP-USDC-70,2023-06-26 21:50:11.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,195.71837806020858,P&L,1,0x3ca8fa54fd50b426f12045ca82c5d606d603127bd78b2c6290ceab32b26b1b30,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,195.71837806020858,ACCRUAL-COMP-USDC-71,2023-06-27 22:37:23.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,198.61400974637172,P&L,1,0xb00e8732347a625eba4c70f5408fddf4623357a7ef1533bc0054010f3c69dced,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,198.61400974637172,ACCRUAL-COMP-USDC-72,2023-06-28 23:46:47.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
112003,186.89986337962083,P&L,1,0x40f0574ed545334c71f7fed0f684419c613d03827a876f97de57f676eccffd88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,186.89986337962083,ACCRUAL-COMP-USDC-73,2023-06-29 23:26:59.000 UTC,0x616de58c011f8736fa20c7ae5352f7f6fb9f0669
