date,deposit_apy,borrow_apy,utilization_rate,total_deposit_usd,total_borrow_usd
2024-04-06,7.1715464395488,9.5005138019904,90.11709623477064,535957677.2319389,482989495.76874775
2024-04-07,7.9325990289936,10.4095488412224,90.328499731842,537193614.7746058,485238932.8811521
2024-04-08,6.7304872043712,8.9753277897792,89.59749333882529,549614011.3250382,492440377.1862015
2024-04-09,6.7437028855152,8.9900060065344,89.90691856068176,551468554.9485669,495808384.58537656
2024-04-10,8.4792730345776,11.0625205702896,90.48035362232436,550537662.7041696,498128424.038812
2024-04-11,8.6366016446976,11.2504408506576,90.52405601348366,552127940.6321245,499808606.2439182
2024-04-12,6.7418932899168,8.9879961478752,89.89191060265485,554500742.3076521,498451311.5662522
2024-04-13,6.1559593137648,8.3372188103712,82.07945755304087,537151651.0839429,440891161.4469031
2024-04-14,6.1185002695488,8.2956142958832,81.58000362507835,539462980.195683,440093918.79959387
2024-04-15,6.141990117744,8.321703691248,81.90413064361644,529115761.3300111,433367664.415698
2024-04-16,6.1757867885184,8.3592405253152,82.34382770732897,528873242.28683096,435494471.4188326
2024-04-17,6.1907914880208,8.3759057465904,82.54388656246032,529931644.0469884,437426175.1207271
2024-04-18,6.0564058319376,8.2266480755712,80.75207779461266,539494964.1898597,435653393.1806132
2024-04-19,6.0283362469824,8.1954721252368,80.37781668969231,545918253.8351364,438797173.3431751
2024-04-20,5.9659472189808,8.126178709464,79.54596295472057,552160801.7953091,439221626.84658456
2024-04-21,6.0089862146544,8.1739806881328,80.11981622868059,549317394.8416569,440112087.25931126
2024-04-22,6.0001442235072,8.1641601853632,80.00172077047417,553490361.6617124,442801813.62809074
2024-04-23,6.1254221061888,8.303302151424,81.66191267911442,550770996.6559371,449770130.3510596
2024-04-24,6.0853833194112,8.2588324052736,81.13844428810536,556313870.7819804,451384420.1114396
2024-04-25,6.0957060361344,8.2702975009824,81.27608051198185,556510180.0008687,452309661.9548811
2024-04-26,6.038544279888,8.2068098470416,80.51392379681904,564449050.4996752,454460078.3911771
2024-04-27,6.07958828928,8.2523960590464,81.06117723200994,560189941.8419116,454096561.5923653
2024-04-28,6.062335322112,8.23323376368,80.83113768346041,560602106.4911119,453141060.55421
2024-04-29,6.162536294784,8.3445236422704,82.16715063679548,552497888.0306345,453971771.92324513
2024-04-30,6.2522540766432,8.4441701931408,83.36338772325293,556264832.8963888,463721209.4155216
2024-05-01,6.446678098824,8.6601104744112,85.95570804625352,548130580.2530386,471149521.27453727
2024-05-02,6.0731895276576,8.2452891660048,80.97586040553726,549878957.3374023,445269216.8929587
2024-05-03,6.0906791472768,8.264714307624,81.2090553599824,549188267.8674072,445990604.4829712
2024-05-04,6.1480988900784,8.3284885008144,81.97465193474144,545041139.313618,446795576.8534876
2024-05-05,6.2283463070688,8.4176166288528,83.0446174660077,538380514.0899931,447096038.4375605
2024-05-06,6.3664560683136,8.5710105395568,84.88602351862228,535730822.0031664,454760591.5621163
2024-05-07,6.1736980772448,8.3569206646224,82.31597440618339,536513123.5919856,441636005.5017939
2024-05-08,6.216737675256,8.4047233118544,82.88983573460101,532946625.96891713,441758582.8187339
2024-05-09,6.1205783626512,8.2979223684192,81.60771155018458,539462006.522267,440242598.2055295
2024-05-10,6.1070291473104,8.2828737077328,81.43160678080308,542177536.518959,441503879.59196377
2024-05-11,6.103281159936,8.2787109431184,81.37717408386975,542616268.7653466,441565785.6405746
2024-05-12,6.113107730232,8.2896249850704,81.50810311827678,543524522.1004281,443016527.946738
2024-05-13,5.9968702978992,8.1605239426512,79.95827067899916,554878335.7170973,443671121.6118023
2024-05-14,5.9951798137728,8.1586463806656,79.93573089977313,551230308.4969358,440629976.0381
2024-05-15,6.2416506958272,8.4323933735328,83.22200933805782,531484829.43487,442312354.3826482
2024-05-16,6.2744936895792,8.4688709922,83.65991593022657,531223177.7350089,444420863.8949865
2024-05-17,6.3025594050672,8.5000426441776,84.03412543528813,532719984.8658705,447666580.3010336
2024-05-18,6.3170206446816,8.5161042632592,84.22694198366739,533436848.4103739,449297544.8301094
2024-05-19,6.4259228948688,8.6370583585104,85.67670884070623,527820952.7809076,452219620.91433966
2024-05-20,6.2474340387168,8.4388167363888,83.29912054614846,539051415.6741184,449025088.54810375
2024-05-21,6.2442752920416,8.435308425768,83.25680721184777,539169542.5656594,448895346.59889257
2024-05-22,6.28649630064,8.48220189012,83.82297789591348,538953681.1662984,451767025.0332383
2024-05-23,6.5442366353664,8.7684654898512,87.25648852202634,530023010.5721597,462479467.383995
2024-05-24,6.522830411688,8.7446903070816,86.97107218694623,545083583.5989285,474065036.9710175
2024-05-25,6.5016114424704,8.7211231073856,86.68731212315078,547471213.5170187,474588079.6458992
2024-05-26,6.522811915824,8.7446697676848,86.97082561154528,546695704.4496895,475465767.7427485
2024-05-27,6.5314594906848,8.7542743403088,87.08612657296729,547120582.8563523,476466123.2930394
2024-05-28,6.6646858266432,8.9022443901408,88.83888107396228,539823144.8048669,479572841.6229189
2024-05-29,6.740323339536,8.9862524562096,89.87097791674434,542403461.7640039,487463295.3415848
2024-05-30,6.6160526504688,8.848229141448,88.21403538377787,543525180.5906969,479465495.12602
2024-05-31,6.6413708676432,8.876349240768,88.55161160331173,543184196.8244728,480998360.26257545
2024-06-01,6.6884207505552,8.9286059821824,89.17894340733962,544164713.4077446,485280341.8126044
2024-06-02,6.7022618410368,8.9439788171808,89.363491253224,544306628.3008182,486411406.1723202
2024-06-03,6.6930354922752,8.93373142104,89.24328866473702,545647548.2524588,486953816.579002
2024-06-04,6.728746268952,8.9733941883216,89.71661695712744,549348682.3744149,492857053.1248805
2024-06-05,9.581401910664,12.3789522776112,90.78650053171089,546839007.2181673,496455998.195724
2024-06-06,8.0550314310096,10.5557875394256,90.35790764974476,548900727.2556543,495975212.22244143
2024-06-07,9.828991251648,12.6746839936944,90.8552753491942,547208124.7475383,497167448.472538
2024-06-08,7.7002169022432,10.1319812966448,90.26394914035308,549136595.8626443,495672377.6005236
2024-06-09,6.72847499628,8.9730928965312,89.71316966717848,550845006.7000146,494180515.4639648
2024-06-10,10.6503668952768,13.6557715680288,91.08343525027274,557398610.2078271,507697802.2145663
2024-06-11,11.9962562351328,15.2633616154848,91.38056830826396,557904457.8875577,509816264.23478943
2024-06-12,6.7368796335648,8.9824276471392,89.82506185028778,568082739.3706514,510280672.0004967
2024-06-13,7.1717419974384,9.5007473828352,90.15025400942449,565378285.1474727,509689960.174575
2024-06-14,6.7354822355616,8.9808756028992,89.80615879526604,568381321.736329,510441432.3611596
2024-06-15,6.7273782309648,8.9718747554592,89.69837646117553,567506376.6115037,509044006.1341632
2024-06-16,6.7239696119472,8.968088915424,89.65292820323783,568385070.6698203,509573859.3255367
2024-06-17,6.8716010597472,9.1422457090992,90.03377807352709,566390421.2263616,509942694.87665766
2024-06-18,6.7123801918656,8.9552169325296,89.49840260626536,567932984.3828766,508290948.8967651
2024-06-19,6.73058215296,8.9754332430096,89.7389355019297,567483441.8666111,509253599.8808089
2024-06-20,8.5488400787616,11.1456145338624,90.49967780049664,564541587.1876136,510908317.45460016
2024-06-21,6.8310155964096,9.093768626664,90.02250433369336,562033483.1040236,505956616.6841274
2024-06-22,6.7418437500144,8.9879411238624,89.89125004445884,562850711.3338057,505953540.3020865
2024-06-23,6.7221905747328,8.9661129989616,89.62920772649349,564773982.819052,506202446.2460787
2024-06-24,6.5470907032848,8.7716354097312,87.29454278095108,560065571.7233359,488906680.1094057
2024-06-25,6.54578868276,8.7701892980688,87.27718249146793,561111827.5267797,489722593.6917583
2024-06-26,6.5782307656512,8.8062216378768,87.70974359104812,561372041.3046271,492377978.0201212
2024-06-27,6.5341259477856,8.7572358829152,87.12167933301507,565985718.9264716,493096263.11378056
2024-06-28,6.6407689084752,8.8756806681072,88.54447148759066,556931745.8292739,493132270.8911424
2024-06-29,6.6509022735936,8.8869354596928,88.67869704335469,558272740.5687166,495068992.28456575
2024-06-30,6.6695887884816,8.9076899477808,88.92785058021973,558910074.4372094,497026715.8733164
2024-07-01,6.67679395716,8.9156924884512,89.02391947898977,559414560.6295661,498012768.0086093
2024-07-02,6.7194909291456,8.9631145939248,89.59321245381807,556721902.80037,498785037.152874
2024-07-03,6.669350783136,8.907425603568,88.92467717589827,557247340.5353365,495530398.6423265
2024-07-04,6.4380701710224,8.6505499386576,85.84093568164232,556836832.0168697,477993946.82329583
2024-07-05,5.5195209539568,7.6303479387024,73.59361277324459,554273220.0634011,407909687.2792533
2024-07-06,5.44762316916,7.5504934665792,72.62137196389084,562902463.984487,408787492.164081
2024-07-07,5.5134785743632,7.6236368697648,73.51304769272514,558043451.6704106,410234748.77259856
2024-07-08,5.4899530557984,7.5975078588768,73.19937411309053,561166960.9347578,410770703.133694
2024-07-09,5.555137718664,7.669906290288,74.06850295661371,559502189.9182113,414414896.08188885
2024-07-10,5.5625838444576,7.6781764549152,74.17190697581098,561500967.5126795,416475975.2917833
2024-07-11,5.5622211173856,7.6777735888224,74.16383741414039,561384127.078527,416344011.27531
2024-07-12,5.5022529315024,7.6111689229488,73.36337247304338,566451538.5860716,415567952.1321848
2024-07-13,5.5028395957104,7.61182051032,73.37553653019681,566202110.6150601,415453836.5090988
2024-07-14,5.5060845681168,7.6154245926192,73.41446096317321,565569446.0339748,415209760.1782474
2024-07-15,5.477258226384,7.583408135352,73.03010972148326,565274460.940825,412820559.0526075
2024-07-16,5.4793424910816,7.5857230606608,73.08620169165158,564396898.1686119,412496255.336937
2024-07-17,5.5024854369696,7.6114271586384,73.36647252974272,564000588.1195263,413787336.5502997
2024-07-18,5.5028201443056,7.6117989050064,73.3709352959396,564284219.9457625,414020609.9016029
2024-07-19,5.8751831861712,8.0253701263728,78.34042318280949,550944146.7524861,431611976.06681657
2024-07-20,5.0346570826368,7.0918257967488,67.12866330459445,546331645.9124868,366745131.1110424
2024-07-21,5.0950167217344,7.15886523684,67.93355632534251,545949611.265117,370882986.6767768
2024-07-22,5.1186477502944,7.1851114323504,68.24955374661185,533215303.51609695,363917065.15837806
2024-07-23,5.5149236926416,7.6252419134064,73.5323159344071,534793514.0094788,393246056.3181676
2024-07-24,5.47017408972,7.5755400231888,72.93565459395744,539153036.9090035,393234796.73278266
2024-07-25,5.4269404002432,7.527521802168,72.35929812999711,542427487.4381711,392496722.77443886
2024-07-26,5.326049271672,7.41546539064,71.01310341240874,543332231.8505484,385837079.6769784
2024-07-27,5.3150288777136,7.4032254049536,70.86705173640004,543747950.792556,385338141.6037757
2024-07-28,4.8200287935744,6.8534453115072,64.233085520586,527712734.7991027,338966172.2465309
2024-07-29,5.0902374850848,7.15355709732,67.8698331576814,497273992.36844736,337499028.9570065
2024-07-30,3.6259547290272,4.9864949281584,69.72989864633719,492616446.6438238,343500948.95992607
2024-07-31,3.6799583157072,5.0384214529632,70.76842916431673,488837690.4754201,345942754.71257955
2024-08-01,3.7153014551568,5.0724052425936,71.44810492504371,484212082.94372594,345960357.081373
2024-08-02,3.733491173976,5.089895357328,71.79957867052734,481970261.9113238,346052617.3695676
2024-08-03,3.789138085848,5.1434020028736,72.86805450421964,478283292.7954148,348515730.4787392
2024-08-04,3.8201206542768,5.1731929330848,73.46385877280034,477600957.5907576,350864092.98201615
2024-08-05,3.7073727812592,5.0647815186624,71.29563045969087,439012738.34442455,312996899.60101056
2024-08-06,3.6227844181008,4.9834465543296,69.66893117486366,456201508.4856247,317830714.96553963
2024-08-07,3.6443137173264,5.0041478001888,69.72968182804703,456521153.9146107,318330748.1023869
2024-08-08,3.683654975088,5.0419759354416,70.8384056624787,452564112.1550507,320589201.6511899
2024-08-09,3.659606173368,5.0188520846016,70.3770418034826,461373161.0990714,324700782.45674264
2024-08-10,3.7191377748672,5.0760940116672,71.54390099321371,454709813.9071051,325317139.06812555
2024-08-11,3.7468911767328,5.1027799766976,72.05559961338601,451217910.933053,325127771.2858054
2024-08-12,3.7176103192464,5.0746253044608,71.49250615449404,455021451.8470006,325306239.46598506
2024-08-13,3.7063431750096,5.063791512168,71.27583030566532,453572625.8953383,323287655.14611155
2024-08-14,3.6547095597264,5.014143803952,70.28287616126777,459883756.4028961,323219530.99843377
2024-08-15,3.6194586410016,4.9802486904,69.60497388081497,465940903.7484274,324318044.3541261
2024-08-16,3.6247202649216,4.9853079446544,69.7061589903548,464680817.3482488,323911149.3384505
2024-08-17,3.7611436354128,5.1164842608576,72.32968531802109,448421019.3061472,324341512.16399884
2024-08-18,3.7981700025552,5.1520865379264,73.04168829398694,444665787.3474595,324791398.3443342
2024-08-19,3.7598678433792,5.11525753884,72.30515085053821,449529373.0265856,325032891.2843514
2024-08-20,3.7897720319808,5.1440115685248,72.88023143956805,447490516.029841,326132123.7526655
2024-08-21,3.836788839936,5.1892200360144,73.78440077983977,442769264.4103795,326694648.5825029
2024-08-22,3.8455006031712,5.1975967324032,73.95193473239001,442752166.4671405,327423793.1720225
2024-08-23,3.9238483577472,5.2729311086496,75.45862228066255,443475675.4291469,334640634.82869697
2024-08-24,3.924332775936,5.2733968985232,75.46820044205145,443786603.906346,334917763.7710141
2024-08-25,3.9354886800864,5.2841237301648,75.68247466154637,443261033.3212292,335470919.2278478
2024-08-26,3.9371223300336,5.285694544632,75.7138910123689,444124571.7944726,336263994.24761707
2024-08-27,3.8789508509856,5.2297604312544,74.59520869843217,446515280.5350061,333079005.38547766
2024-08-28,3.8658013859808,5.2171167122352,74.34233435510566,449646023.7005541,334277350.3539036
2024-08-29,3.846597828912,5.1986517566688,73.97303521590247,452033776.4022113,334383104.6057816
2024-08-30,3.833078850288,5.1856527373056,73.71305485017227,452458259.9286084,333520805.31531006
2024-08-31,3.7969737758496,5.1509363222448,73.01872651104418,457066734.754988,333744309.0237044
2024-09-01,3.8023259648544,5.156082656856,73.12165322338807,456583340.9012984,333861287.2096072
2024-09-02,3.8647390295952,5.2160952170448,74.32190445697982,449607115.39888304,334156570.7385409
2024-09-03,2.955269749104,4.0006128632112,75.77614750178248,441979267.84217584,334914861.9273854
2024-09-04,2.9588653955232,4.0036553335008,75.86834355467637,440541314.7859573,334231398.2020983
2024-09-05,2.976724289088,4.0187667035232,76.32626388322112,440396280.7068182,336138027.3441773
2024-09-06,2.9929298763168,4.0324791239712,76.74242428557356,436335994.7815559,334854820.42593974
2024-09-07,3.0238346202048,4.058629289208,77.51619670957133,431612055.7596491,334569250.16487426
2024-09-08,3.0239160966144,4.0586982300576,77.53631019524384,431790959.43824375,334794777.7050562
2024-09-09,3.0341668860288,4.0673719797984,77.79915101511571,431304698.2714319,335551393.54348046
2024-09-10,3.058138730448,4.0876558466976,78.41381364491046,429042596.1606748,336428661.8107173
2024-09-11,3.0667232900736,4.094919703872,78.63393061193341,428700715.0356927,337104222.794029
2024-09-12,3.1026621729456,4.1253295280832,79.55544040870932,429362133.53339607,341580936.2807238
2024-09-13,3.1119644351664,4.133200670856,79.79484295237313,428190029.8054761,341673561.8209993
2024-09-14,3.217628770704,4.2226089552576,82.50330185182013,428058406.7893468,353162319.45550686
2024-09-15,3.266223996456,4.2637279951008,83.74933332265286,425076891.17182887,355999062.4650653
2024-09-16,3.27968826012,4.2751208323728,84.09457086044064,425049084.602423,357443203.6426389
2024-09-17,3.28369490892,4.2785110753632,84.1973054419001,424710299.72278535,357594628.30080295
2024-09-18,3.2787484778592,4.2743256300576,84.07047383610153,426421806.3545975,358494833.14277345
2024-09-19,3.316771079856,4.3064986036464,85.04541238254161,423597245.8481841,360250024.5726768
2024-09-20,3.3537985034544,4.3378294998096,85.98277526553976,428676812.02684605,368588219.90052336
2024-09-21,3.394191739104,4.3720083900576,87.03055745839588,424856346.41149765,369754846.6792999
2024-09-22,3.4734474750384,4.439070936576,89.06275580128023,424893966.9138412,378422276.1668468
2024-09-23,4.4507618300448,5.5152909199008,90.26132273131502,420956950.888246,379961312.001143
2024-09-24,6.4657909394352,7.7542121539584,90.87085947261956,409110780.6671752,371762482.5874056
2024-09-25,3.5049017715696,4.4656861127472,89.86897589799942,408044348.8448461,366705277.5165234
2024-09-26,7.3045819764,8.6862021908256,91.05224551283698,406760209.38174295,370364304.4947943
2024-09-27,9.1202463657936,10.7036070679296,91.5584017690118,405526297.8950173,371293397.1057196
2024-09-28,4.8025484266176,5.9061649157424,90.35904123038613,407980960.3825984,368647684.2042373
2024-09-29,5.0132673680544,6.1402970728944,90.41757426983688,408349200.330114,369219441.4887658
2024-09-30,3.6329344815312,4.6065938645952,90.0341484679257,410235667.9975645,369352190.39331394
2024-10-01,5.5152001529856,6.698000166912,90.52444025262297,406766811.704514,368223379.42895216
2024-10-02,3.4700621800464,4.436206458624,88.9759534197654,408446582.6617968,363419241.1337839
2024-10-03,3.4940331982224,4.456489625424,89.59059489674055,405651119.86899376,363425251.4959216
2024-10-04,6.483116338488,7.7734625955984,90.82586565068117,400086166.8965053,363381724.43237984
2024-10-05,3.5090707235472,4.4692136855568,89.97617248746643,404647258.7770654,364086115.523057
2024-10-06,5.287600028592,6.445111138056,90.49376173661832,403683240.2179551,365308149.5734968
2024-10-07,5.7796542592848,6.991838061048,90.63045951733852,402524760.0039063,364810039.6626043
2024-10-08,7.2829387849104,8.6621542027344,91.04803855238548,402200414.7154301,366195588.6479591
2024-10-09,8.9229129583968,10.4843477298816,91.50358693417492,399601941.0935585,365650109.5591948
2024-10-10,6.4146754511712,7.6974171645456,90.8068542927725,400188114.25990325,363398237.8129843
2024-10-11,5.216590858896,6.3662120616672,90.47405301745628,401820661.8897332,363543438.6732109
2024-10-12,6.1756954697232,7.431883852176,90.74047096459743,400658160.80070543,363559102.0686542
2024-10-13,6.82339851396,8.1515539027296,90.92038847716968,399915268.1599582,363604515.3905488
2024-10-14,7.5014613536976,8.9049570569424,91.10873926556884,396640385.0174517,361374054.2074984
2024-10-15,5.6270303630928,6.8222559583728,90.58806399107796,403638071.7543364,365647914.73317134
2024-10-16,3.507149686032,4.4675881939728,89.92691508834697,408908558.94513935,367718852.59157866
2024-10-17,7.7966054468784,9.2328949382544,91.1907237361231,403936555.1980848,368352668.1198979
2024-10-18,3.4703989277616,4.4364913958448,88.98458795492287,407381406.4583176,362506665.94190353
2024-10-19,3.9865387374576,4.9994874857952,90.13237187288216,408225624.3935421,367943437.8587826
2024-10-20,5.9036077781856,7.1295641963136,90.66489105056202,406278236.4299549,368351720.42136335
2024-10-21,5.9958231103296,7.2320256757728,90.69050642045606,408345401.05228174,370330512.1589567
2024-10-22,3.4258450908672,4.3987919968512,87.84218186663341,422872594.3022128,371460513.3511006
2024-10-23,3.4881172086096,4.45148379,89.43890286888583,418171600.7175683,374008091.79105103
2024-10-24,4.7396101392576,5.8362334856928,90.34155837274614,421121452.8290784,380447683.1277385
2024-10-25,11.4623200078416,13.3059111178032,92.20897778123354,420899476.29645306,388107104.5795248
2024-10-26,7.0467270177744,8.3996966847456,90.98242417276816,424766917.0338166,386463238.2012972
2024-10-27,5.6404760930496,6.837195655872,90.591798915932,424848953.4010543,384878309.5615247
2024-10-28,6.7026384313344,8.0173760341968,90.8879642431303,427079259.287447,388163644.47100055
2024-10-29,8.1842275323936,9.6635861426304,91.29839653762951,427143045.3623801,389974751.3378525
2024-10-30,6.9570786434976,8.3000873778912,90.95752184617172,431916863.5526621,392860875.5232123
2024-10-31,8.1864739962,9.6660822138768,91.29902055529774,427535939.9976026,390336125.7396967
2024-11-01,8.2468627903296,9.7331808754224,91.3157952205814,427633604.4851587,390497026.5660585
2024-11-02,6.8429074656528,8.173230516072,90.92538828923044,429573222.4308825,390591120.4818394
2024-11-03,3.5041791020544,4.4650746202464,89.84439570811398,425458322.3023968,382250458.6624683
2024-11-04,4.035049617024,5.0533884606384,90.14584711692628,421523511.5208232,379985940.2574604
2024-11-05,3.5042618493648,4.4651446396272,89.76665324508475,419639539.1498174,376696369.9878883
2024-11-06,8.4116254384944,9.9162504837936,91.36156262295796,424017922.5840762,387389399.87421614
2024-11-07,9.0581198560704,10.634577614784,91.54114440571875,425571494.5578438,389573016.3827714
2024-11-08,3.4989695850672,4.460666568624,89.71716887619841,430801460.5682114,386502873.8991116
2024-11-09,5.2367548858416,6.388616538504,90.47965413611692,428276289.7118605,387502905.6782855
2024-11-10,7.6730613535584,9.0956237224032,91.1622460857134,427838914.39584,390027563.9919804
2024-11-11,11.4827496908976,13.3286107621392,92.21946473115533,429358391.8814452,395952010.7713649
2024-11-12,14.1589524248496,16.3021693603248,92.95804234153348,427814724.246018,397688192.5079281
2024-11-13,12.5721870709248,14.5390967413488,92.51727418725277,432185628.8213205,399846363.2145236
2024-11-14,8.0507984262624,9.5153315844672,91.26133289757996,435126187.6316081,397101958.61903024
2024-11-15,7.9797101800464,9.4363446424752,91.24158616242552,437051923.7266632,398773107.56160176
2024-11-16,9.5298155552304,11.1586839447312,91.67217098819708,435981180.6030313,399673413.3587712
2024-11-17,10.578684154464,12.3240935008368,91.96346700423766,434215310.8223026,399319454.09541625
2024-11-18,9.4181948576928,11.0346609488688,91.64116523922289,436093508.136233,399641172.3886491
2024-11-19,6.1968018554208,7.4553353904384,90.74863035921284,433843961.471526,393707452.9315609
2024-11-20,3.4971137576928,4.4590962524256,89.66958359337852,442832099.9027904,397085700.0006461
2024-11-21,15.534864885024,17.8309609816896,93.34024024709416,434610064.6342537,405666078.4676636
2024-11-22,12.3441133262688,14.2856814712608,92.45392036964924,437685388.9557471,404657300.9747359
2024-11-23,13.800025753056,15.9033619444176,92.85834048796198,435277164.3835078,404191151.3695836
2024-11-24,8.4820902589872,9.9945447280848,91.38113618381816,442932248.5104978,404756521.2134259
2024-11-25,7.608712700592,9.024125218056,91.1430836718876,442500199.53681535,403308327.1121092
2024-11-26,10.1666610763344,11.8662900813936,91.84907252208951,442683121.6251366,406600341.4245215
2024-11-27,11.0519791924032,12.8499768780768,92.09499422124242,443513004.85126334,408453276.1882296
2024-11-28,10.1032598625696,11.7958442865696,91.83146107355785,443954646.0449823,407690037.9670495
2024-11-29,15.7078647679248,18.0231830720496,93.3882957698386,446892762.3709623,417345534.6969962
2024-11-30,9.278985767256,10.8799841820672,91.59528887299388,460203160.0179701,421524413.821106
2024-12-01,8.1477622411488,9.6230691565632,91.28826729051472,463207187.45054334,422853815.3887276
2024-12-02,20.2083393334176,23.0237103659904,94.63842759323384,460708259.4147433,436007052.50226974
2024-12-03,12.6668370453408,14.644263378888,92.54356584664976,459566576.3521463,425299297.1956425
2024-12-04,11.2796533317888,13.10294814336,92.15823703760168,464296306.9592997,427887291.1243822
2024-12-05,15.211694647728,17.4718829402496,93.25047073639936,465676046.2562772,434245105.2406313
2024-12-06,13.1230411575408,15.1511568365376,92.67028921116768,475031460.3288814,440213028.1308076
2024-12-07,4.00224905496,5.0169433934304,90.13671643441312,474070228.332511,427311337.4120503
2024-12-08,14.0001339342528,16.1257043679696,92.91392609380902,470304770.39706594,436978626.782388
2024-12-09,8.31439646892,9.8082182960784,91.33455457534588,476606537.5659666,435306458.1628541
2024-12-10,16.3980863692272,18.7900959648384,93.58002399260936,472978552.6185836,442613443.020367
2024-12-11,15.2520578547984,17.516730944952,93.2677817460046,473879717.38802695,441977100.5520485
2024-12-12,14.5051384485744,16.6868204960448,93.05420512553717,474423792.3348651,441471288.8836378
2024-12-13,12.1917869564688,14.1164299478592,92.41160748852649,482845758.20773965,446205526.849936
2024-12-14,9.8559125824608,11.5210139784912,91.76275349631312,484424950.6674837,444521673.35563946
2024-12-15,13.5975257712432,15.6783619663776,92.8020904930423,484583087.07823545,449703234.984322
2024-12-16,12.7421712386784,14.8330198426032,92.59789161035582,482123648.4587807,446436333.4277546
2024-12-17,14.4934711124976,16.7955839752176,93.17517175893217,478909537.297456,446224783.9468119
2024-12-18,10.1920153643856,11.9752314519888,91.75742101706516,479522939.99814767,439997882.9275091
2024-12-19,9.4313768236992,11.122834933152,91.5067161586022,475351732.1875086,434978760.3278223
2024-12-20,5.30951417424,6.5037403400688,90.14815892469548,484212092.7714681,436508286.9242169
2024-12-21,6.7167966131424,8.0807872385664,90.61199624777248,482982857.8080622,437640408.9944256
2024-12-22,9.388336169232,11.074602166416,91.4925300500438,478658462.6825052,437936737.80686873
2024-12-23,11.1946235876208,13.0987871447616,92.08787857301046,477048066.8313146,439303444.5185148
2024-12-24,10.4991633206064,12.3194315371104,91.85865633612325,478660769.4334816,439691351.20974505
2024-12-25,9.617343426792,11.3312352154176,91.56801035866708,483491565.4846251,442723606.7662431
2024-12-26,11.032910312976,12.9175659401904,92.03457821889585,480279557.6009545,442023265.1096174
2024-12-27,9.6862783350096,11.4084859366224,91.59073115913664,481752771.4716061,441240885.7702487
2024-12-28,6.8829270911568,8.266958503992,90.66646658980731,482145646.588466,437144421.578342
2024-12-29,8.9484757435584,10.5816801343824,91.34755298214046,482796371.3603246,441022671.1242241
2024-12-30,9.6111496523232,11.3242942679616,91.56596890369404,482326669.1769503,441647087.9127895
2024-12-31,8.862496185528,10.4853286193184,91.31921430095863,483978178.4699687,441965069.96686673
2025-01-01,7.9989623246304,9.5176242264384,91.03459536208858,483862900.6587186,440482633.7219291
2025-01-02,8.9032654438272,10.5310159861968,91.27078519587124,486051861.3689482,443623350.33058655
2025-01-03,6.8714104687776,8.254052600976,90.66295664835113,487651503.34102565,442119271.0691066
2025-01-04,10.0768636061568,11.8461886124112,91.71946724081496,485784058.5679064,445558550.4592922
2025-01-05,11.347662078144,13.270287099816,92.1383197370028,486769417.7214401,448501162.4821272
2025-01-06,9.6515959725216,11.369619743472,91.5792999258702,492398306.6267252,450934922.0555946
2025-01-07,5.268233282184,6.4574796171744,90.13455282960334,496019522.6802248,447084978.7153536
2025-01-08,5.483880407952,6.6991408650288,90.20562966746265,507414245.195304,457716214.9008268
2025-01-09,4.840268617296,5.9817301985808,89.6346040787217,506425290.3107607,453932303.9245673
2025-01-10,5.1073246990368,6.2771601750624,90.08151770028188,505629656.24246943,455478868.2859345
2025-01-11,6.1015140149472,7.391281362552,90.4092004017804,506824724.17554736,458216180.5656414
2025-01-12,6.3583365196224,7.6790850890688,90.49384855677094,507012099.8749668,458814761.8253567
2025-01-13,4.8000834687888,5.9445217268064,88.89043461870398,505166551.6450295,449044743.3055864
2025-01-14,5.2270209462384,6.4112957191296,90.12096933099338,508901505.4756378,458626969.6746631
2025-01-15,8.1731667912768,9.7128434667024,91.09201278610962,510472891.49334,465000031.5887367
2025-01-16,11.4573072975696,13.39315912944,92.17445856935372,510202413.5017948,470276312.2530546
2025-01-17,7.706462663808,9.189839502864,90.9517445410207,514800332.3660437,468219883.1898896
2025-01-18,9.7380439126848,11.4664961405664,91.60763718585916,514725341.17513794,471527723.04739606
2025-01-19,9.601962042384,11.3139983347632,91.56294068781632,515064413.0828738,471608123.055121
2025-01-20,10.4353237438272,12.2478908092128,91.83761494576302,517543201.8273706,475299332.87219375
2025-01-21,9.9675339706368,11.7236702337984,91.68343242327276,520338064.0377214,477063797.31459
2025-01-22,8.5857875806752,10.1752398711792,90.9242308213018,523203348.6652923,475718620.4052108
2025-01-23,10.2718291424544,12.0646733947632,91.78372747018092,524807468.5803318,481687856.7049271
2025-01-24,8.3638426084848,9.9265210494336,91.15485913362735,527372372.9259399,480725543.6503085
2025-01-25,7.615291425552,9.0876700183824,90.90813824248356,528502481.3264602,480451766.3392142
2025-01-26,7.1687751630912,8.587289239848,90.7609674247344,527883320.7492301,479112008.7858149
2025-01-27,4.8454304266224,5.9865096528288,89.73019314381794,525904998.6209905,471895571.0156079
2025-01-28,7.5600229109904,9.0257343077664,90.88992185704498,525903043.967079,477992865.705499
2025-01-29,9.2408565798864,10.9093316971968,91.4481602407668,525535160.2206045,480592235.44010895
2025-01-30,8.4400419636,10.0119125493648,91.17997428024054,527792432.5067487,481241004.21270937
2025-01-31,9.8065289409408,11.5432427115072,91.6303655051628,528323225.03136027,484104502.1448991
