date,timestamp,X_USDC_Depeg_Risk,balance_usdc_normalized,balance_dai_normalized,balance_usdt_normalized,balance_total_normalized,raw_balance_usdc,raw_balance_dai,raw_balance_usdt
2021-04-12 23:58:43,1618271923,0.27222677848259054587068819640455747327295812637969,263970957.467000,318047864.171101537651246380,387654180.181892,969673001.819993537651246380,263970957467000,318047864171101537651246380,387654180181892
2021-04-13 23:58:27,1618358307,0.22969593307839614023684811460577546798541113738109,221905633.146029,249493270.821713613293957758,494685389.175975,966084293.143717613293957758,221905633146029,249493270821713613293957758,494685389175975
2021-04-14 23:58:48,1618444728,0.32893439593833256390561444888023613209270740832634,312748042.454376,278571806.210913642945853328,359471696.141745,950791544.807034642945853328,312748042454376,278571806210913642945853328,359471696141745
2021-04-15 23:55:41,1618530941,0.35567537204931014598818475924920398511157390810427,468433896.140495,413606328.557129475417998919,434986291.480595,1317026516.178219475417998919,468433896140495,413606328557129475417998919,434986291480595
2021-04-16 23:55:21,1618617321,0.40039270260617485998721554054455432387262274053802,512050511.123659,420381510.394998860882770770,346438716.610929,1278870738.129586860882770770,512050511123659,420381510394998860882770770,346438716610929
2021-04-17 23:59:28,1618703968,0.42492953768788484802966879779425874010468407353216,547292845.076751,389237791.512848093570085423,351430770.034817,1287961406.624416093570085423,547292845076751,389237791512848093570085423,351430770034817
2021-04-18 23:59:16,1618790356,0.45097246082274373375855054211796748933596743671965,566373539.364071,374438088.914538489634261711,315082220.163471,1255893848.442080489634261711,566373539364071,374438088914538489634261711,315082220163471
2021-04-19 23:57:04,1618876624,0.40835293390273546202275766190377668444269565421171,527745767.770906,456494772.333669194070606289,308136038.966627,1292376579.071202194070606289,527745767770906,456494772333669194070606289,308136038966627
2021-04-20 23:53:08,1618962788,0.41010440354814685639780584160142583852748277341436,523332537.229225,430735139.869313668427388155,322028196.784915,1276095873.883453668427388155,523332537229225,430735139869313668427388155,322028196784915
2021-04-21 23:58:26,1619049506,0.41855144420817969334776474337004903932991306665214,530553104.815716,409541829.587716451282695082,327498600.769818,1267593535.173250451282695082,530553104815716,409541829587716451282695082,327498600769818
2021-04-22 23:55:18,1619135718,0.40071885863858289943887065378481098402712067467196,517468211.322379,398231490.356656441099729459,375650081.758771,1291349783.437806441099729459,517468211322379,398231490356656441099729459,375650081758771
2021-04-23 23:59:12,1619222352,0.39209022661091080464402639878699563152985805893771,500259364.053713,376840892.302464677630538917,398777921.934003,1275878178.290180677630538917,500259364053713,376840892302464677630538917,398777921934003
2021-04-24 23:58:51,1619308731,0.40553508329213018987765569595081386283302389305579,537144766.017906,393010271.237205233172428893,394378370.945653,1324533408.200764233172428893,537144766017906,393010271237205233172428893,394378370945653
2021-04-25 23:59:17,1619395157,0.41569834000763595528992910630225135853681140300839,570479358.445608,395165017.678714250453084872,406695379.755215,1372339755.879537250453084872,570479358445608,395165017678714250453084872,406695379755215
2021-04-26 23:59:06,1619481546,0.42647246564969888250080224322476287686155394567620,594770025.346953,402678997.340426375190943148,397178000.749797,1394627023.437176375190943148,594770025346953,402678997340426375190943148,397178000749797
2021-04-27 23:58:46,1619567926,0.43799779336168404169965545337718818836964648411865,614652338.433557,386692148.176515371310144850,401978424.485047,1403322911.095119371310144850,614652338433557,386692148176515371310144850,401978424485047
2021-04-28 23:58:02,1619654282,0.43983804767459099867370012093088896003355444638653,619986597.402617,375482909.613473212164376227,414109770.357628,1409579277.373718212164376227,619986597402617,375482909613473212164376227,414109770357628
2021-04-29 23:59:19,1619740759,0.42026531161794351351899970006250153445885509587236,606266715.489208,352349412.707608760074815444,483964781.360514,1442580909.557330760074815444,606266715489208,352349412707608760074815444,483964781360514
2021-04-30 23:59:32,1619827172,0.42271298422487222708460171479446614401346304540375,605084219.517972,375600594.571231347841811570,450745594.010310,1431430408.099513347841811570,605084219517972,375600594571231347841811570,450745594010310
2021-05-01 23:54:31,1619913271,0.42945437215188560327837348006790657206776850795333,622803920.053199,374023806.814233085854963588,453393671.351169,1450221398.218601085854963588,622803920053199,374023806814233085854963588,453393671351169
2021-05-02 23:58:57,1619999937,0.43500173071242009650643436455508073038993258801974,641777616.258753,364891168.691049505740095722,468676187.144188,1475344972.093990505740095722,641777616258753,364891168691049505740095722,468676187144188
2021-05-03 23:58:48,1620086328,0.43204957826919117576720854383545337897269739926111,655841807.629558,382597845.902090994861171870,479538468.925704,1517978122.457352994861171870,655841807629558,382597845902090994861171870,479538468925704
2021-05-04 23:57:42,1620172662,0.43323426721072645833509412195089974598572400311528,660764242.480985,414471725.461635664026626241,449953271.438546,1525189239.381166664026626241,660764242480985,414471725461635664026626241,449953271438546
2021-05-05 23:59:14,1620259154,0.43930032342500296517373531661968033882722668357996,683936738.761404,419444482.021090921829827934,453496164.212568,1556877384.995062921829827934,683936738761404,419444482021090921829827934,453496164212568
2021-05-06 23:56:59,1620345419,0.42747073500369454679424785167881982830730556924995,648784325.902022,469451109.242731705792420493,399492616.803445,1517728051.948198705792420493,648784325902022,469451109242731705792420493,399492616803445
2021-05-07 23:56:24,1620431784,0.46657582019951367293668704432228641628067151786369,716854916.857951,431649893.597204529146587054,387911964.317731,1536416774.772886529146587054,716854916857951,431649893597204529146587054,387911964317731
2021-05-08 23:52:23,1620517943,0.48336454108282258291621471394067789198939801626108,755353910.513333,408649251.071333205973348138,398697132.527115,1562700294.111781205973348138,755353910513333,408649251071333205973348138,398697132527115
2021-05-09 23:58:34,1620604714,0.49142390906764883273169020530009007381920992044092,767832416.199758,402276336.811512262544398374,392355754.783077,1562464507.794347262544398374,767832416199758,402276336811512262544398374,392355754783077
2021-05-10 23:52:31,1620690751,0.50530946395015975841553041064133501348901362793737,783831686.989757,431782780.199801559782561352,335576917.318270,1551191384.507828559782561352,783831686989757,431782780199801559782561352,335576917318270
2021-05-11 23:40:25,1620776425,0.52110746676999193967919738929933489424992260301828,804322565.892164,401708435.128182073724775312,337455932.447791,1543486933.468137073724775312,804322565892164,401708435128182073724775312,337455932447791
2021-05-12 23:59:52,1620863992,0.52998127272121685769161148577250816953197972024773,809295124.538614,372637448.270755718631530749,345093316.960745,1527025889.770114718631530749,809295124538614,372637448270755718631530749,345093316960745
2021-05-13 23:59:03,1620950343,0.54377994193965464277435025249104561884856296833757,829196628.417843,312591096.559302179171091316,383087623.422267,1524875348.399412179171091316,829196628417843,312591096559302179171091316,383087623422267
2021-05-14 23:59:50,1621036790,0.51287249297249255232991153036682908458543501023875,904496775.001482,536454045.952107648058128347,322639130.535569,1763589951.489158648058128347,904496775001482,536454045952107648058128347,322639130535569
2021-05-15 23:58:14,1621123094,0.52272518343927100566048797768525630753717279972936,916305194.913340,523193633.611436018104197968,313439855.019240,1752938683.544016018104197968,916305194913340,523193633611436018104197968,313439855019240
2021-05-16 23:59:38,1621209578,0.49965287444189762527747385305664103230099485245619,828111615.899988,439063734.978011434216839116,390198514.578038,1657373865.456037434216839116,828111615899988,439063734978011434216839116,390198514578038
2021-05-17 23:59:57,1621295997,0.47986748843152419754226661399514077382009247451704,803510035.563860,501910732.974818159174541481,369020728.196558,1674441496.735236159174541481,803510035563860,501910732974818159174541481,369020728196558
2021-05-18 23:57:50,1621382270,0.47646055428447383964493924740836996958081751958706,826653987.706902,479624332.697129607112833560,428711030.284888,1734989350.688919607112833560,826653987706902,479624332697129607112833560,428711030284888
2021-05-19 23:59:32,1621468772,0.59034171456580175176072290925287483446143017787364,779066689.406276,211825176.148106066955509917,328795817.331592,1319687682.885974066955509917,779066689406276,211825176148106066955509917,328795817331592
2021-05-20 23:57:46,1621555066,0.62358312233198406443738602757278257349719296427008,847163343.637554,262996419.459858951528929604,248381405.350921,1358541168.448333951528929604,847163343637554,262996419459858951528929604,248381405350921
2021-05-21 23:59:37,1621641577,0.62824002434222445272442665036169561950633198114637,843086727.285360,246886746.077716682861819429,252008403.974463,1341981877.337539682861819429,843086727285360,246886746077716682861819429,252008403974463
2021-05-22 23:55:03,1621727703,0.60560087803995190900136140996465685725677201562155,797797641.511858,228158956.980641989494597992,291408799.150181,1317365397.642680989494597992,797797641511858,228158956980641989494597992,291408799150181
2021-05-23 23:58:55,1621814335,0.55109633235730534694156072874951685598019374681602,690924059.712128,190646026.176883607057026925,372156384.684131,1253726470.573142607057026925,690924059712128,190646026176883607057026925,372156384684131
2021-05-24 23:59:12,1621900752,0.61090595728069351310451970693615895434527935018535,779472932.027133,226509952.562518072297658112,269946614.439588,1275929499.029239072297658112,779472932027133,226509952562518072297658112,269946614439588
2021-05-25 23:58:08,1621987088,0.60391219104003866724548641367250029067886360357172,786799480.616188,236057677.468663028560307543,279980393.945994,1302837552.030845028560307543,786799480616188,236057677468663028560307543,279980393945994
2021-05-26 23:58:49,1622073529,0.63657567488579350818474331016630006687842854581657,852556572.295810,241525763.463616797978189940,245203166.233349,1339285501.992775797978189940,852556572295810,241525763463616797978189940,245203166233349
2021-05-27 23:59:57,1622159997,0.56603070888591899021567679077229599708674096797417,768682407.831790,228525941.007095496952744904,360814097.230758,1358022446.069643496952744904,768682407831790,228525941007095496952744904,360814097230758
2021-05-28 23:59:30,1622246370,0.54785027467086647581426835798934982167000482514057,760097981.516796,229931547.899056384261816739,397389655.458048,1387419184.873900384261816739,760097981516796,229931547899056384261816739,397389655458048
2021-05-29 23:59:22,1622332762,0.40015222123050824830736844905715763767548509462874,458493860.262012,186920359.481664183223417740,500384393.724212,1145798613.467888183223417740,458493860262012,186920359481664183223417740,500384393724212
2021-05-30 23:58:51,1622419131,0.42014012670436945040306257025152075283516406589538,522369475.229491,177304276.757179787095865539,543648278.039409,1243322030.026079787095865539,522369475229491,177304276757179787095865539,543648278039409
2021-05-31 23:59:50,1622505590,0.50377264532244217838705263281945620094262499745928,650467173.235033,169424469.698272138625899788,471300285.160961,1291191928.094266138625899788,650467173235033,169424469698272138625899788,471300285160961
2021-06-01 23:59:47,1622591987,0.49342649994996175252755577476323192986423015552303,629068591.060919,156223729.671744068445998372,489605949.069856,1274898269.802519068445998372,629068591060919,156223729671744068445998372,489605949069856
2021-06-02 23:59:51,1622678391,0.46646284531026920443922970021877753558900434804824,681249224.650433,214898326.726911696646636800,564310085.280293,1460457636.657637696646636800,681249224650433,214898326726911696646636800,564310085280293
2021-06-03 23:58:17,1622764697,0.47516466096905648212101749882488326706025537161282,752744041.868780,243545507.040019324401592029,587885588.050302,1584175136.959101324401592029,752744041868780,243545507040019324401592029,587885588050302
2021-06-04 23:58:25,1622851105,0.49318138031578416450452980479139511620102985619108,800462467.745386,262200542.895539344305603274,560395968.659651,1623058979.300576344305603274,800462467745386,262200542895539344305603274,560395968659651
2021-06-05 23:59:25,1622937565,0.50716388712051321142321747121097384733084747345539,887038790.333196,289584535.306488739845971527,572394719.334831,1749018044.974515739845971527,887038790333196,289584535306488739845971527,572394719334831
2021-06-06 23:59:49,1623023989,0.50534420743253587130785500014930668456207832903608,913017809.221625,290823521.950130768044972939,602883265.238136,1806724596.409891768044972939,913017809221625,290823521950130768044972939,602883265238136
2021-06-07 23:58:48,1623110328,0.49649328500473960555694450629592920014381149850235,931113882.885783,290422512.480518898868511543,653844221.064179,1875380616.430480898868511543,931113882885783,290422512480518898868511543,653844221064179
2021-06-08 23:59:38,1623196778,0.51139504114729027393422770668808225595844904051229,937878844.711313,287148275.082262581291573831,608934434.873100,1833961554.666675581291573831,937878844711313,287148275082262581291573831,608934434873100
2021-06-09 23:59:22,1623283162,0.53614859389312785502109354286717137472248617988937,1004147912.868152,303096678.685358128258246041,565646476.903366,1872891068.456876128258246041,1004147912868152,303096678685358128258246041,565646476903366
2021-06-10 23:59:49,1623369589,0.52685347173163532647075300650253420737691616255863,1014647701.735590,327098241.316645831474262224,584117235.566854,1925863178.619089831474262224,1014647701735590,327098241316645831474262224,584117235566854
2021-06-11 23:59:01,1623455941,0.53972656214448541800017848830719430551119795869349,1054139661.520450,284168355.807607535430008336,614791450.913892,1953099468.241949535430008336,1054139661520450,284168355807607535430008336,614791450913892
2021-06-12 23:59:22,1623542362,0.51921317989657324976423522103213176462325732210262,1008351465.643871,295889535.720809221655481459,637835018.055192,1942076019.419872221655481459,1008351465643871,295889535720809221655481459,637835018055192
2021-06-13 23:57:00,1623628620,0.49824838921575435806966952825468833100452356054460,968653831.779898,300906582.677127478139157008,674557926.406182,1944118340.863207478139157008,968653831779898,300906582677127478139157008,674557926406182
2021-06-14 23:57:18,1623715038,0.48807973999025867247702574553038915883159074409789,1008053614.083931,295856867.608386716543762825,761435672.819341,2065346154.511658716543762825,1008053614083931,295856867608386716543762825,761435672819341
2021-06-15 23:59:54,1623801594,0.48720375980663422024878467178111271228430121057598,1023089834.786482,284439626.446787256135674465,792392417.843639,2099921879.076908256135674465,1023089834786482,284439626446787256135674465,792392417843639
2021-06-16 23:59:18,1623887958,0.45835820461750769525167114431337978009790234929577,941013590.094005,331643890.198069954045256132,780351674.151370,2053009154.443444954045256132,941013590094005,331643890198069954045256132,780351674151370
2021-06-17 23:59:00,1623974340,0.45486899866712888530751200869196383397409670682901,945423210.084708,330450476.811759473775927561,802577939.516887,2078451626.413354473775927561,945423210084708,330450476811759473775927561,802577939516887
2021-06-18 23:58:22,1624060702,0.45750262682072225679496943978675041307829852050630,935810837.259556,339601413.702973458595281864,770064173.430252,2045476424.392781458595281864,935810837259556,339601413702973458595281864,770064173430252
2021-06-19 23:59:53,1624147193,0.46387985967314594284506842899557383871647040371760,940919664.743127,335972880.490596583255528476,751476751.519336,2028369296.753059583255528476,940919664743127,335972880490596583255528476,751476751519336
2021-06-20 23:59:42,1624233582,0.46644253924172163513872288443006727625537232114276,936638676.199091,332717891.457813605793805161,738690720.915338,2008047288.572242605793805161,936638676199091,332717891457813605793805161,738690720915338
2021-06-21 23:59:50,1624319990,0.40522036595873702447644026054944475228170834485080,696093039.772389,351927575.966782057609424502,669792945.100639,1717813560.839810057609424502,696093039772389,351927575966782057609424502,669792945100639
2021-06-22 23:59:45,1624406385,0.41272639846765234581298660227490499504308784367218,682837346.750313,268156377.034525197755756414,703461501.966443,1654455225.751281197755756414,682837346750313,268156377034525197755756414,703461501966443
2021-06-23 23:59:33,1624492773,0.41606450742028209921412404089788216574997888853402,747359549.299334,311936259.673637333771095778,736963030.631433,1796258839.604404333771095778,747359549299334,311936259673637333771095778,736963030631433
2021-06-24 23:58:25,1624579105,0.41565758074796854089379131539095405246221056263667,746335683.110936,304353050.445322759615923069,744865390.027673,1795554123.583931759615923069,746335683110936,304353050445322759615923069,744865390027673
2021-06-25 23:59:57,1624665597,0.40555344127566954236851196700050496453315282760741,710704664.867662,299221863.007323217456765267,742505069.381688,1752431597.256673217456765267,710704664867662,299221863007323217456765267,742505069381688
2021-06-26 23:59:33,1624751973,0.40713066172831305507740275632965233170631883910345,719497036.513916,292441489.651936511039770282,755300112.799767,1767238638.965619511039770282,719497036513916,292441489651936511039770282,755300112799767
2021-06-27 23:58:03,1624838283,0.39937576284234561154994740765061600528607850258832,705813426.560357,280225944.167616083336487694,781252218.368730,1767291589.096703083336487694,705813426560357,280225944167616083336487694,781252218368730
2021-06-28 23:59:21,1624924761,0.39882125005656144246384933256214226040169975934010,707249635.123788,281032536.538982610265645244,785067756.465394,1773349928.128164610265645244,707249635123788,281032536538982610265645244,785067756465394
2021-06-29 23:59:12,1625011152,0.43495040805837088888978712634692584693174416231679,764768025.869223,229711401.806017901726587152,763808440.781225,1758287868.456465901726587152,764768025869223,229711401806017901726587152,763808440781225
2021-06-30 23:59:04,1625097544,0.41900969713925326681674236888319484321093918032452,731688276.244242,254379015.025117001668897134,760165030.416202,1746232321.685561001668897134,731688276244242,254379015025117001668897134,760165030416202
2021-07-01 23:59:02,1625183942,0.41958040062197909143879656715016635565725310411612,733787368.781712,271994759.206803909754111541,743077846.628882,1748859974.617397909754111541,733787368781712,271994759206803909754111541,743077846628882
2021-07-02 23:53:41,1625270021,0.41483845264027647503869082090260346865189945964335,733427923.664661,277490639.448310139046084028,757065863.105701,1767984426.218672139046084028,733427923664661,277490639448310139046084028,757065863105701
2021-07-03 23:51:56,1625356316,0.40917261360434106946488989590505451419200888179867,728371856.945468,294834364.415874387831156389,756902790.650356,1780109012.011698387831156389,728371856945468,294834364415874387831156389,756902790650356
2021-07-04 23:58:06,1625443086,0.41984307343826406421793838031980161384378426831102,741888496.350516,290153601.426504683621721554,735019319.420820,1767061417.197840683621721554,741888496350516,290153601426504683621721554,735019319420820
2021-07-05 23:57:26,1625529446,0.41210843735368023141396894904632660188159013546230,732647685.597072,289952652.234427940206608438,755202830.435832,1777803168.267331940206608438,732647685597072,289952652234427940206608438,755202830435832
2021-07-06 23:59:12,1625615952,0.40872538980647207152004186826897004118323391860016,719862910.983177,300938200.619193518242402270,740437433.730049,1761238545.332419518242402270,719862910983177,300938200619193518242402270,740437433730049
2021-07-07 23:56:15,1625702175,0.41202312676475716205982871218113804167895506711246,733421486.113297,310718532.116836049385538351,735909300.535512,1780049318.765645049385538351,733421486113297,310718532116836049385538351,735909300535512
2021-07-08 23:59:06,1625788746,0.42547189236399088965937691634691843535642122378491,747223245.458553,306264397.289051542788778741,702734704.413472,1756222347.161076542788778741,747223245458553,306264397289051542788778741,702734704413472
2021-07-09 23:58:36,1625875116,0.40236006430932715315282844291961453276339525209414,710350591.838020,320214351.230661256686361268,734895038.794517,1765459981.863198256686361268,710350591838020,320214351230661256686361268,734895038794517
2021-07-10 23:52:57,1625961177,0.40612915333567997056778940562721840603453212336377,715864370.562804,316033402.368412361676896429,730754242.279120,1762652015.210336361676896429,715864370562804,316033402368412361676896429,730754242279120
2021-07-11 23:58:39,1626047919,0.40843037104343511342320691391388299714389772268455,725824267.061368,318590873.131529806280947742,732691359.519826,1777106499.712723806280947742,725824267061368,318590873131529806280947742,732691359519826
2021-07-12 23:52:17,1626133937,0.42938663878238671077214604477406334626562948420992,730780912.086245,292456403.473902974716086033,678680830.189620,1701918145.749767974716086033,730780912086245,292456403473902974716086033,678680830189620
2021-07-13 23:57:58,1626220678,0.44446701831948585745386766718406637934593618991795,726002486.814074,262606684.786117074607400936,644813460.205120,1633422631.805311074607400936,726002486814074,262606684786117074607400936,644813460205120
2021-07-14 23:57:13,1626307033,0.44284112060144217580574789023109023959545063851681,723948717.667507,264617083.483352070417667381,646216254.960552,1634782056.111411070417667381,723948717667507,264617083483352070417667381,646216254960552
2021-07-15 23:59:30,1626393570,0.40624880646132712838178361760033372973415292408465,635689323.538782,297193241.070558826470623547,631895752.097656,1564778316.706996826470623547,635689323538782,297193241070558826470623547,631895752097656
2021-07-16 23:59:06,1626479946,0.39936196236099632530030082569379709672815520925151,617112463.807823,292080049.006127871030489400,636053459.435141,1545245972.249091871030489400,617112463807823,292080049006127871030489400,636053459435141
2021-07-17 23:50:43,1626565843,0.41982919974669327587995970166726456570707611755848,628952254.880978,284571761.202881215270951513,584590586.855766,1498114602.939625215270951513,628952254880978,284571761202881215270951513,584590586855766
2021-07-18 23:59:50,1626652790,0.42349901964781692867490632218788229795305834086922,626733074.436265,278806880.669314345733411007,574352666.505347,1479892621.610926345733411007,626733074436265,278806880669314345733411007,574352666505347
2021-07-19 23:58:32,1626739112,0.41099700547847352244344914731213970094727145589307,608924258.454141,290238993.181734779983769525,582415081.873501,1481578333.509376779983769525,608924258454141,290238993181734779983769525,582415081873501
2021-07-20 23:46:33,1626824793,0.38339044800960110679704511259132272972860526856716,565195467.726657,300407485.445608818834017998,608600357.475951,1474203310.648216818834017998,565195467726657,300407485445608818834017998,608600357475951
2021-07-21 23:59:53,1626911993,0.39743730427798347100146520060871600498650632548041,583655584.782676,273977500.826651822212873561,610914477.742813,1468547563.352140822212873561,583655584782676,273977500826651822212873561,610914477742813
2021-07-22 23:56:44,1626998204,0.39270192705249622265713428712155051221835374801563,586149356.267455,255439274.663359988615661651,651017633.232230,1492606264.163044988615661651,586149356267455,255439274663359988615661651,651017633232230
2021-07-23 23:59:02,1627084742,0.40549357954236331276682290052448029105672020432414,572655450.945922,230408893.156204766597682400,609178610.748641,1412242954.850767766597682400,572655450945922,230408893156204766597682400,609178610748641
2021-07-24 23:58:08,1627171088,0.43019811518064972152865330122998994817815153680291,641709264.422826,235324262.626492664482135898,614626342.621096,1491659869.670414664482135898,641709264422826,235324262626492664482135898,614626342621096
2021-07-25 23:59:57,1627257597,0.44835052700272337815866481441661289201958099015783,663659312.681588,285350150.570567943819081523,531214764.693397,1480224227.945552943819081523,663659312681588,285350150570567943819081523,531214764693397
2021-07-26 23:54:31,1627343671,0.46304177561310121452340661364134718430326554790333,713252375.577773,248513652.918283224111066178,578596878.572911,1540362907.068967224111066178,713252375577773,248513652918283224111066178,578596878572911
2021-07-27 23:58:47,1627430327,0.45542313307989868594281660358013438550847516581240,693208642.265676,244899808.542305045625505861,584011511.736962,1522119962.544943045625505861,693208642265676,244899808542305045625505861,584011511736962
2021-07-28 23:58:38,1627516718,0.44032571354390623909097903894184120323128302332888,653169381.423080,238615149.261212198244187084,591593253.833737,1483377784.518029198244187084,653169381423080,238615149261212198244187084,591593253833737
2021-07-29 23:59:11,1627603151,0.40488817602909792274526926359277610336085146848567,599799157.776171,259920561.488525293942387825,621674881.236222,1481394600.500918293942387825,599799157776171,259920561488525293942387825,621674881236222
2021-07-30 23:59:53,1627689593,0.44094116653854825030004506162437502627867613017793,639883165.773750,229122553.619872037966216500,582170116.142273,1451175835.535895037966216500,639883165773750,229122553619872037966216500,582170116142273
2021-07-31 23:59:43,1627775983,0.48741473749662378153825799436299701007244606528576,687300069.006075,256051239.453367482590896679,466741608.582968,1410092917.042410482590896679,687300069006075,256051239453367482590896679,466741608582968
2021-08-01 23:56:12,1627862172,0.45334315927972315165913291007932666867953266935508,638287288.905274,236674410.629290352058994988,532994449.885209,1407956149.419773352058994988,638287288905274,236674410629290352058994988,532994449885209
2021-08-02 23:59:18,1627948758,0.46072284962349967802871464760804526967852933639341,672111057.900220,251782156.297841560996895762,534925375.870709,1458818590.068770560996895762,672111057900220,251782156297841560996895762,534925375870709
2021-08-03 23:57:53,1628035073,0.37254430714348331829332104332069189887390085410731,554937991.991508,357126797.833963439971847845,577524451.912094,1489589241.737565439971847845,554937991991508,357126797833963439971847845,577524451912094
2021-08-04 23:58:14,1628121494,0.38027553563603096512772828852559410003054619056766,560408914.982251,343422062.547911731101246904,569860760.343370,1473691737.873532731101246904,560408914982251,343422062547911731101246904,569860760343370
2021-08-05 23:59:18,1628207958,0.38534823719871526664003673539789022707436455874917,563705532.600492,337121220.245460367207022966,562020298.689415,1462847051.535367367207022966,563705532600492,337121220245460367207022966,562020298689415
2021-08-06 23:58:23,1628294303,0.45453136846185502185653667088663072799391279884230,646150401.090247,254741329.552810692387914828,520683205.486951,1421574936.130008692387914828,646150401090247,254741329552810692387914828,520683205486951
2021-08-07 23:52:55,1628380375,0.49706725778854197336431672010596177573590630453409,713630730.206760,272157683.926236913988160049,449894019.229666,1435682433.362662913988160049,713630730206760,272157683926236913988160049,449894019229666
2021-08-08 23:59:05,1628467145,0.51937619253777381739542288058822705416214980619936,765657513.048999,289068729.458383872842659858,419460530.105059,1474186772.612441872842659858,765657513048999,289068729458383872842659858,419460530105059
2021-08-09 23:59:25,1628553565,0.52760749146117748604539844515310611803227116464428,777951444.803576,300148411.992275252299659923,396389147.613631,1474489004.409482252299659923,777951444803576,300148411992275252299659923,396389147613631
2021-08-10 23:59:46,1628639986,0.56234791604317799094832569642081162531369660274617,835316837.274229,237515943.903838128286622821,412576541.846955,1485409323.025022128286622821,835316837274229,237515943903838128286622821,412576541846955
2021-08-11 23:59:44,1628726384,0.55933781555457411100971788061555252245577927883738,811814178.864135,250531895.098989138931535763,389038324.317251,1451384398.280375138931535763,811814178864135,250531895098989138931535763,389038324317251
2021-08-12 23:59:51,1628812791,0.54917213392960225031795019697033269680837808914725,820892161.233988,263515840.252290506738971104,410373161.862438,1494781163.348716506738971104,820892161233988,263515840252290506738971104,410373161862438
2021-08-13 23:59:10,1628899150,0.55683684310825082122199064376884951463455934109466,828334245.887102,267903516.965119621767782699,391333068.961562,1487570831.813783621767782699,828334245887102,267903516965119621767782699,391333068961562
2021-08-14 23:59:15,1628985555,0.54131131098829976585438059599652677855253728560256,805238885.805172,276509269.068554814797135960,405822619.021624,1487570773.895350814797135960,805238885805172,276509269068554814797135960,405822619021624
2021-08-15 23:59:54,1629071994,0.55871429281462890217888218378712769687912593188020,827898292.211637,286580839.709606646412019547,367312729.963912,1481791861.885155646412019547,827898292211637,286580839709606646412019547,367312729963912
2021-08-16 23:58:49,1629158329,0.52366114656994065737423608230129410177541543630035,768038101.215822,348617977.504149865658852698,350013935.365639,1466670014.085610865658852698,768038101215822,348617977504149865658852698,350013935365639
2021-08-17 23:58:49,1629244729,0.49976089327868966192994494108260743069824653432283,722600503.637525,333084517.736926866091152786,390207431.107959,1445892452.482410866091152786,722600503637525,333084517736926866091152786,390207431107959
2021-08-18 23:56:26,1629330986,0.52222794529860486515226310134108167043980822086861,751122465.158252,275688196.165848470624731694,411493190.318246,1438303851.642346470624731694,751122465158252,275688196165848470624731694,411493190318246
2021-08-19 23:58:00,1629417480,0.50969747591391891788421263939910344559264252382544,742299440.475692,260615429.642045480145934733,453438114.845948,1456352984.963685480145934733,742299440475692,260615429642045480145934733,453438114845948
2021-08-20 23:56:23,1629503783,0.50004343367392440594792274580835170804266928780635,701590971.747266,277569020.091268902627198402,423900071.549418,1403060063.387952902627198402,701590971747266,277569020091268902627198402,423900071549418
2021-08-21 23:54:23,1629590063,0.50734797807223434818741721202827903743848428450048,711151421.727978,297897936.524623137126711415,392654112.470065,1401703470.722666137126711415,711151421727978,297897936524623137126711415,392654112470065
2021-08-22 23:59:52,1629676792,0.51483238060041353943458958305605822471499970305404,717480014.068917,317553580.874105323367802248,358585068.343404,1393618663.286426323367802248,717480014068917,317553580874105323367802248,358585068343404
2021-08-23 23:58:33,1629763113,0.50984135840350586415302066853702032066584733292016,720025109.389919,307311380.136728582572016201,384916748.705286,1412253238.231933582572016201,720025109389919,307311380136728582572016201,384916748705286
2021-08-24 23:48:13,1629848893,0.51506422974387974143322326508139962263153748289783,725980657.768233,279477503.098273850868165846,404037229.891328,1409495390.757834850868165846,725980657768233,279477503098273850868165846,404037229891328
2021-08-25 23:58:45,1629935925,0.51928858048868465787879344588273847078173453072270,730174506.898258,276650519.030621506056445325,399280431.293222,1406105457.222101506056445325,730174506898258,276650519030621506056445325,399280431293222
2021-08-26 23:58:35,1630022315,0.50119252638857852045319506130475750360161310935395,701160560.794214,272007876.061222329535847509,425816032.938111,1398984469.793547329535847509,701160560794214,272007876061222329535847509,425816032938111
2021-08-27 23:37:49,1630107469,0.49890168295065902917462702557766558202304134575860,699231536.350475,261966811.879269496011499385,440343398.863597,1401541747.093341496011499385,699231536350475,261966811879269496011499385,440343398863597
2021-08-28 23:59:54,1630195194,0.50236041310992167656260060137612925715598618044075,696731757.961289,259097875.278597412627415537,431086492.670769,1386916125.910655412627415537,696731757961289,259097875278597412627415537,431086492670769
2021-08-29 23:57:00,1630281420,0.51103628341205569607845671634743783852715165037863,709580325.273648,269675938.250996623814230898,409256349.583696,1388512613.108340623814230898,709580325273648,269675938250996623814230898,409256349583696
2021-08-30 23:58:41,1630367921,0.50886167712532565591248992268205513102750623139076,697325831.149784,283433364.679453506236533599,389605016.090070,1370364211.919307506236533599,697325831149784,283433364679453506236533599,389605016090070
2021-08-31 23:59:55,1630454395,0.47624248782108227420538666410779993200776584583349,623557399.617451,287752990.910684682210832939,398017138.123010,1309327528.651145682210832939,623557399617451,287752990910684682210832939,398017138123010
2021-09-01 23:55:05,1630540505,0.46542423484737171175044837149959048551254602971457,633133703.881931,294550954.335397701102771943,432652119.452955,1360336777.670283701102771943,633133703881931,294550954335397701102771943,432652119452955
